source_site,category,place_or_event_name,target_age,region,fee_info,description,booking_url,theme_tags,congestion_score,popularity_score,ai_tags,start_date,end_date,crawled_at
카카오 로컬 | 공공육아 | 경기 남양주시,공공키즈카페/실내놀이터,하늘소장난감도서관,영유아 및 어린이 (0세~7세),"경기 남양주시 사릉로 14 | 위도:37.6342699582985, 경도:127.207656513512",,장난감대여 · 경기 남양주시 사릉로 14,http://place.map.kakao.com/21813392,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;남양주시;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성형 아이키움터 반송점,영유아 및 어린이 (0세~7세),"경기 화성시 동탄구 동탄반석로 31 | 위도:37.1932814567872, 경도:127.076953687401",,육아종합지원센터 · 경기 화성시 동탄구 동탄반석로 31,http://place.map.kakao.com/1830330897,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성형 아이키움터 영천2호점,영유아 및 어린이 (0세~7세),"경기 화성시 동탄구 동탄순환대로 754-14 | 위도:37.2103803560888, 경도:127.104477116441",,육아종합지원센터 · 경기 화성시 동탄구 동탄순환대로 754-14,http://place.map.kakao.com/1994738905,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성시동탄육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 화성시 동탄구 동탄순환대로10길 30-23 | 위도:37.16545193705143, 경도:127.12070126614276",,육아종합지원센터 · 경기 화성시 동탄구 동탄순환대로10길 30-23,http://place.map.kakao.com/1924613547,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성시육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 화성시 효행구 봉담읍 와우안길 17 | 위도:37.209528148949765, 경도:126.97971990326475",,육아종합지원센터 · 경기 화성시 효행구 봉담읍 와우안길 17,http://place.map.kakao.com/11657760,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성형 아이키움터 영천1호점,영유아 및 어린이 (0세~7세),"경기 화성시 동탄구 동탄순환대로26길 81 | 위도:37.21055477565589, 경도:127.12009149999444",,육아종합지원센터 · 경기 화성시 동탄구 동탄순환대로26길 81,http://place.map.kakao.com/314204054,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성형아이키움터 봉담점,영유아 및 어린이 (0세~7세),"경기 화성시 효행구 봉담읍 동화길 146 | 위도:37.2123752303418, 경도:126.960822861308",,육아종합지원센터 · 경기 화성시 효행구 봉담읍 동화길 146,http://place.map.kakao.com/1036598409,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성형 아이키움터 향남1호점,영유아 및 어린이 (0세~7세),"경기 화성시 만세구 향남읍 행정남로 99-16 | 위도:37.1235402062436, 경도:126.918611384093",,육아종합지원센터 · 경기 화성시 만세구 향남읍 행정남로 99-16,http://place.map.kakao.com/1407045271,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성형아이키움터 동탄늘봄점,영유아 및 어린이 (0세~7세),"경기 화성시 동탄구 동탄대로24길 49 | 위도:37.2170167097253, 경도:127.10933089566",,육아종합지원센터 · 경기 화성시 동탄구 동탄대로24길 49,http://place.map.kakao.com/134186385,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성형아이키움터 향남2호점,영유아 및 어린이 (0세~7세),"경기 화성시 만세구 향남읍 행정남로 99-15 | 위도:37.12555256800937, 경도:126.91516580908129",,육아종합지원센터 · 경기 화성시 만세구 향남읍 행정남로 99-15,http://place.map.kakao.com/1098924706,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,새솔공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 화성시 만세구 수노을2로 150 | 위도:37.2773232938071, 경도:126.822687321742",,아동복지시설 · 경기 화성시 만세구 수노을2로 150,http://place.map.kakao.com/1573879130,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,동탄행복공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 화성시 동탄구 동탄기흥로277번길 12 | 위도:37.1855338064364, 경도:127.091454532536",,아동복지시설 · 경기 화성시 동탄구 동탄기흥로277번길 12,http://place.map.kakao.com/455375389,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,공동육아나눔터 동탄호수점,영유아 및 어린이 (0세~7세),"경기 화성시 동탄구 동탄대로8길 36 | 위도:37.1706382231572, 경도:127.110750321606",,아동복지시설 · 경기 화성시 동탄구 동탄대로8길 36,http://place.map.kakao.com/455325045,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,맘애좋은화성시공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 화성시 효행구 봉담읍 샘마을1길 8-4 | 위도:37.2193259442128, 경도:126.949031810342",,아동복지시설 · 경기 화성시 효행구 봉담읍 샘마을1길 8-4,http://place.map.kakao.com/456724433,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,화성시공동육아나눔터 동탄산척점,영유아 및 어린이 (0세~7세),"경기 화성시 동탄구 동탄순환대로10길 20 | 위도:37.1667923041853, 경도:127.118423426751",,아동복지시설 · 경기 화성시 동탄구 동탄순환대로10길 20,http://place.map.kakao.com/1390619254,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 화성시,공공키즈카페/실내놀이터,신세계이마트 희망장난감도서관 동탄관,영유아 및 어린이 (0세~7세),"경기 화성시 동탄구 노작로 134 | 위도:37.2010423410709, 경도:127.075362048171",,장난감대여 · 경기 화성시 동탄구 노작로 134,http://place.map.kakao.com/26921929,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;화성시;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 평택시,공공키즈카페/실내놀이터,남부아이사랑놀이터,영유아 및 어린이 (0세~7세),"경기 평택시 평택5로 220 | 위도:36.9988409006008, 경도:127.102155823595",,육아종합지원센터 · 경기 평택시 평택5로 220,http://place.map.kakao.com/169895324,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;평택시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 평택시,공공키즈카페/실내놀이터,북부아이사랑놀이터,영유아 및 어린이 (0세~7세),"경기 평택시 서정로 295 | 위도:37.0657153563767, 경도:127.066497992145",,육아종합지원센터 · 경기 평택시 서정로 295,http://place.map.kakao.com/974056079,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;평택시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 평택시,공공키즈카페/실내놀이터,평택시 육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 평택시 성동로11번길 2 | 위도:36.9952807032274, 경도:127.092278812881",,육아종합지원센터 · 경기 평택시 성동로11번길 2,http://place.map.kakao.com/26424552,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;평택시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 평택시,공공키즈카페/실내놀이터,평택시공동육아나눔터 2호점,영유아 및 어린이 (0세~7세),"경기 평택시 고덕국제대로 202 | 위도:37.05646571302, 경도:127.045836897471",,아동복지시설 · 경기 평택시 고덕국제대로 202,http://place.map.kakao.com/269362220,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;평택시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 평택시,공공키즈카페/실내놀이터,평택시 공동육아나눔터 4호점,영유아 및 어린이 (0세~7세),"경기 평택시 비전3로 13 | 위도:37.0013335486919, 경도:127.103937607051",,아동복지시설 · 경기 평택시 비전3로 13,http://place.map.kakao.com/546855079,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;평택시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 평택시,공공키즈카페/실내놀이터,평택시공동육아나눔터 1호점,영유아 및 어린이 (0세~7세),"경기 평택시 세교6로 45 | 위도:37.0098706423996, 경도:127.088027917571",,아동복지시설 · 경기 평택시 세교6로 45,http://place.map.kakao.com/458333711,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;평택시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 평택시,공공키즈카페/실내놀이터,평택시공동육아나눔터 3호점,영유아 및 어린이 (0세~7세),"경기 평택시 고덕갈평3로 40 | 위도:37.06111516311375, 경도:127.04833012654814",,아동복지시설 · 경기 평택시 고덕갈평3로 40,http://place.map.kakao.com/460821153,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;평택시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 의정부시,공공키즈카페/실내놀이터,의정부시 육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 의정부시 민락로 273 | 위도:37.74724496324717, 경도:127.10723783370683",,육아종합지원센터 · 경기 의정부시 민락로 273,http://place.map.kakao.com/25665643,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;의정부시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 의정부시,공공키즈카페/실내놀이터,경기북부 육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 의정부시 추동로 140 | 위도:37.74729297214789, 경도:127.06967877290168",,육아종합지원센터 · 경기 의정부시 추동로 140,http://place.map.kakao.com/1744367285,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;의정부시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 의정부시,공공키즈카페/실내놀이터,모두의놀이터 3호점,영유아 및 어린이 (0세~7세),"경기 의정부시 가능로152번길 14 | 위도:37.746448930056, 경도:127.047618394843",,육아종합지원센터 · 경기 의정부시 가능로152번길 14,http://place.map.kakao.com/2014804821,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;의정부시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 의정부시,공공키즈카페/실내놀이터,모두의놀이터 2호점,영유아 및 어린이 (0세~7세),"경기 의정부시 둔야로 9 | 위도:37.7366727727008, 경도:127.039616271537",,육아종합지원센터 · 경기 의정부시 둔야로 9,http://place.map.kakao.com/1292789636,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;의정부시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 의정부시,공공키즈카페/실내놀이터,모두의놀이터 1호점,영유아 및 어린이 (0세~7세),"경기 의정부시 민락로 273 | 위도:37.74724406434508, 경도:127.10723556311483",,육아종합지원센터 · 경기 의정부시 민락로 273,http://place.map.kakao.com/1768315932,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;의정부시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 의정부시,공공키즈카페/실내놀이터,경기도 늘품숲,영유아 및 어린이 (0세~7세),"경기 의정부시 추동로 140 | 위도:37.747353370501266, 경도:127.0696220970592",,육아종합지원센터 · 경기 의정부시 추동로 140,http://place.map.kakao.com/889834007,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;의정부시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 의정부시,공공키즈카페/실내놀이터,경기도북부육아종합지원센터 아이사랑놀이터,영유아 및 어린이 (0세~7세),"경기 의정부시 청사로 1 | 위도:37.7473954425065, 경도:127.07158281177",,아동복지시설 · 경기 의정부시 청사로 1,http://place.map.kakao.com/104870048,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;의정부시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,시흥시육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 시흥시 정왕대로233번길 37 | 위도:37.3481839872682, 경도:126.741813703498",,육아종합지원센터 · 경기 시흥시 정왕대로233번길 37,http://place.map.kakao.com/1293631930,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,연성아지트,영유아 및 어린이 (0세~7세),"경기 시흥시 하중로133번길 8 | 위도:37.3987202923913, 경도:126.801377346083",,육아종합지원센터 · 경기 시흥시 하중로133번길 8,http://place.map.kakao.com/1591269613,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,장현희망공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 시흥시 능곡서로 27 | 위도:37.37055147640722, 경도:126.80236043780846",,아동복지시설 · 경기 시흥시 능곡서로 27,http://place.map.kakao.com/1162307447,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,배곧햇살공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 시흥시 배곧1로 30 | 위도:37.3609558364085, 경도:126.712436880264",,아동복지시설 · 경기 시흥시 배곧1로 30,http://place.map.kakao.com/1105456027,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,센터공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 시흥시 정왕천로449번길 51 | 위도:37.3473670961574, 경도:126.749515809977",,아동복지시설 · 경기 시흥시 정왕천로449번길 51,http://place.map.kakao.com/1123595356,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,장현샛별공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 시흥시 시청로 79 | 위도:37.3812030069043, 경도:126.797875898372",,아동복지시설 · 경기 시흥시 시청로 79,http://place.map.kakao.com/1273920409,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,목감공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 시흥시 목감둘레로 229-10 | 위도:37.38007984066767, 경도:126.85903277501554",,아동복지시설 · 경기 시흥시 목감둘레로 229-10,http://place.map.kakao.com/1123353114,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,은계우리공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 시흥시 은계북길 7 | 위도:37.4494421910796, 경도:126.79823716438344",,아동복지시설 · 경기 시흥시 은계북길 7,http://place.map.kakao.com/1123898813,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,아이누리돌봄센터 배곧센텀베이2차점,영유아 및 어린이 (0세~7세),"경기 시흥시 배곧4로 81-29 | 위도:37.37553707942915, 경도:126.73559729130756",,아동복지시설 · 경기 시흥시 배곧4로 81-29,http://place.map.kakao.com/62347706,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 시흥시,공공키즈카페/실내놀이터,신세계이마트희망장난감도서관 월곶관,영유아 및 어린이 (0세~7세),"경기 시흥시 월곶해안로161번길 7 | 위도:37.3888113844937, 경도:126.736204499759",,장난감대여 · 경기 시흥시 월곶해안로161번길 7,http://place.map.kakao.com/26844605,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;시흥시;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 파주시,공공키즈카페/실내놀이터,파주시 육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 파주시 문산읍 통일로 1680 | 위도:37.8567416246905, 경도:126.791030082153",,육아종합지원센터 · 경기 파주시 문산읍 통일로 1680,http://place.map.kakao.com/17938458,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;파주시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 파주시,공공키즈카페/실내놀이터,가람마을12단지 공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 파주시 가람로134번길 24 | 위도:37.7365645275903, 경도:126.764305246493",,아동복지시설 · 경기 파주시 가람로134번길 24,http://place.map.kakao.com/1630559403,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;파주시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 파주시,공공키즈카페/실내놀이터,파주시장난감도서관 금촌관,영유아 및 어린이 (0세~7세),"경기 파주시 금정로 45 | 위도:37.7589389823716, 경도:126.774831263509",,장난감대여 · 경기 파주시 금정로 45,http://place.map.kakao.com/2027906520,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;파주시;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 파주시,공공키즈카페/실내놀이터,신세계이마트 희망장난감도서관 파주운정관,영유아 및 어린이 (0세~7세),"경기 파주시 경의로 1180 | 위도:37.7222551104372, 경도:126.761504725772",,장난감대여 · 경기 파주시 경의로 1180,http://place.map.kakao.com/26825868,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;파주시;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 파주시,공공키즈카페/실내놀이터,신세계이마트 희망장난감도서관 파주관,영유아 및 어린이 (0세~7세),"경기 파주시 문산읍 통일로 1680 | 위도:37.85640280867724, 경도:126.79099694911224",,장난감대여 · 경기 파주시 문산읍 통일로 1680,http://place.map.kakao.com/26823473,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;파주시;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 김포시,공공키즈카페/실내놀이터,김포시육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 김포시 김포한강1로 77-39 | 위도:37.6464826854145, 경도:126.670101292624",,육아종합지원센터 · 경기 김포시 김포한강1로 77-39,http://place.map.kakao.com/25666192,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;김포시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 김포시,공공키즈카페/실내놀이터,김포시육아종합지원센터 북부분소,영유아 및 어린이 (0세~7세),"경기 김포시 통진읍 마송1로 77 | 위도:37.6866729215406, 경도:126.600048872792",,육아종합지원센터 · 경기 김포시 통진읍 마송1로 77,http://place.map.kakao.com/1688112265,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;김포시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 김포시,공공키즈카페/실내놀이터,김포시육아종합지원센터 풍무분소,영유아 및 어린이 (0세~7세),"경기 김포시 유현로 233 | 위도:37.6116403975147, 경도:126.730626339403",,아동복지시설 · 경기 김포시 유현로 233,http://place.map.kakao.com/526955155,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;김포시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광명시,공공키즈카페/실내놀이터,광명시 육아종합지원센터 소하점,영유아 및 어린이 (0세~7세),"경기 광명시 성채로78번길 7 | 위도:37.432301496293, 경도:126.877110089783",,육아종합지원센터 · 경기 광명시 성채로78번길 7,http://place.map.kakao.com/27440763,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광명시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광명시,공공키즈카페/실내놀이터,광명시육아종합지원센터 광명시장점,영유아 및 어린이 (0세~7세),"경기 광명시 광명로918번길 12-1 | 위도:37.48037146829465, 경도:126.85639683826712",,육아종합지원센터 · 경기 광명시 광명로918번길 12-1,http://place.map.kakao.com/807085641,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광명시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광명시,공공키즈카페/실내놀이터,광명시 육아종합지원센터 장난감도서관,영유아 및 어린이 (0세~7세),"경기 광명시 성채로78번길 7 | 위도:37.4323230971436, 경도:126.877087456938",,장난감대여 · 경기 광명시 성채로78번길 7,http://place.map.kakao.com/1259924043,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광명시;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광명시,공공키즈카페/실내놀이터,신세계이마트희망장난감도서관 광명점,영유아 및 어린이 (0세~7세),"경기 광명시 원광명안로 48 | 위도:37.46551580743276, 경도:126.8514436918055",,장난감대여 · 경기 광명시 원광명안로 48,http://place.map.kakao.com/443558705,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광명시;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광명시,공공키즈카페/실내놀이터,신세계이마트희망장난감도서관 하안점,영유아 및 어린이 (0세~7세),"경기 광명시 하안로 238 | 위도:37.4586479480341, 경도:126.885073840754",,장난감대여 · 경기 광명시 하안로 238,http://place.map.kakao.com/10962287,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광명시;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광주시,공공키즈카페/실내놀이터,경기 광주시육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 광주시 남한산성면 회안대로 1404-1 | 위도:37.4640177982743, 경도:127.248600818721",,육아종합지원센터 · 경기 광주시 남한산성면 회안대로 1404-1,http://place.map.kakao.com/27564566,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광주시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광주시,공공키즈카페/실내놀이터,경기광주시육아종합지원센터 광남도담터점,영유아 및 어린이 (0세~7세),"경기 광주시 고불로46번길 47 | 위도:37.39397783540427, 경도:127.22921754000646",,육아종합지원센터 · 경기 광주시 고불로46번길 47,http://place.map.kakao.com/580906393,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광주시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광주시,공공키즈카페/실내놀이터,광주시육아종합지원센터 신현조물락놀이터,영유아 및 어린이 (0세~7세),"경기 광주시 머루숯길 70 | 위도:37.3651848249355, 경도:127.158875951157",,육아종합지원센터 · 경기 광주시 머루숯길 70,http://place.map.kakao.com/796168042,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광주시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광주시,공공키즈카페/실내놀이터,광주시육아종합지원센터 고산깔깔놀이터,영유아 및 어린이 (0세~7세),"경기 광주시 태봉로 193 | 위도:37.3760264214857, 경도:127.230790961728",,아동복지시설 · 경기 광주시 태봉로 193,http://place.map.kakao.com/46768187,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광주시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 광주시,공공키즈카페/실내놀이터,광주시공동육아나눔터,영유아 및 어린이 (0세~7세),"경기 광주시 태전동로 12 | 위도:37.3880184238856, 경도:127.232020161408",,아동복지시설 · 경기 광주시 태전동로 12,http://place.map.kakao.com/1984509258,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광주시;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 경기 군포시,공공키즈카페/실내놀이터,군포시육아종합지원센터,영유아 및 어린이 (0세~7세),"경기 군포시 번영로200번길 72 | 위도:37.33583995847494, 경도:126.93373630841401",,육아종합지원센터 · 경기 군포시 번영로200번길 72,http://place.map.kakao.com/1882967177,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;군포시;육아종합지원센터,상시,상시,2026-08-23 18:54:57
