source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
팝가(Popga) | 팝업스토어,팝업스토어,암네시아 X Gratte 팝업,2026-08-08 ~ 2026-09-06,전연령,"서울 송파구 올림픽로 240 | 위도:37.510982636, 경도:127.0972713106",,"암네시아와 animate cafe Gratte의 콜라보 카페가 잠실점에 오픈합니다 🌹 작품의 아름다운 일러스트가 담긴 그라떼, 아이싱 쿠키, 아이스크림을 즐길 수 있어요! 암네시아의 감성을 담은 한정 메뉴와 특전을 만나볼 수 있는 특별한 콜라보 카페를 놓치지 마세요! 💚",https://x.com/animatecafe_kor/status/2080563636662378968,암네시아:1.0;AMNESIA WORLD:1.0;Gratte:1.0;애니메이트카페:1.0;animate cafe:1.0;잠실 카페:1.0;콜라보카페:1.0;롯데월드몰:1.0;couple_score:0.8;couple_signal_soft:1.0;pick_count:2;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;애니메이션/웹툰:1.0;실내 팝업:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,암네시아 X Gratte 팝업,2026-08-08 ~ 2026-09-06,전연령,"서울 마포구 양화로 188 | 위도:37.5577617035, 경도:126.9264180703",,"암네시아와 animate cafe Gratte의 콜라보 카페가 홍대점에 오픈합니다 🌹 작품의 아름다운 일러스트가 담긴 그라떼, 아이싱 쿠키, 아이스크림을 즐길 수 있어요! 암네시아의 감성을 담은 한정 메뉴와 특전을 만나볼 수 있는 특별한 콜라보 카페를 놓치지 마세요! 💚",https://x.com/animatecafe_kor/status/2080563636662378968,홍대:1.0;AMNESIA WORLD:1.0;암네시아:1.0;Gratte:1.0;애니메이트카페:1.0;animate cafe:1.0;홍대 카페:1.0;콜라보카페:1.0;couple_score:0.8;couple_signal_soft:1.0;pick_count:10;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;애니메이션/웹툰:1.0;실내 팝업:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,나의 히어로 아카데미아 뿌려라! 콩뿌리기 페어 @,2026-08-01 ~ 2026-08-16,전연령,"부산 부산진구 중앙대로 672 | 위도:35.1528870569, 경도:129.0595180609",,"🎊 『나의 히어로 아카데미아』 뿌려라! 콩뿌리기 페어가 애니메이트 부산점에 오픈해요 🙌🏻 절분(세츠분) 콘셉트의 귀여운 신규 일러스트와 함께 특별한 한정 특전까지 만나볼 수 있으니, 히로아카 팬이라면 놓치지 마세요! 💖",https://x.com/animate_hongdae/status/2080578738551685470,부산:1.0;나의히어로아카데미아:1.0;히로아카:1.0;애니메이트:1.0;히로아카 페어:1.0;뿌려라 콩뿌리기 페어:1.0;부산 팝업:1.0;삼정타워:1.0;굿즈:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:5;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,나의 히어로 아카데미아 뿌려라! 콩뿌리기 페어,2026-08-01 ~ 2026-08-16,전연령,"서울 송파구 올림픽로 240 | 위도:37.5107979444, 경도:127.097254105",,"🎊 『나의 히어로 아카데미아』 뿌려라! 콩뿌리기 페어가 애니메이트 잠실점에 오픈해요 🙌🏻 절분(세츠분) 콘셉트의 귀여운 신규 일러스트와 함께 특별한 한정 특전까지 만나볼 수 있으니, 히로아카 팬이라면 놓치지 마세요! 💖",https://x.com/animate_hongdae/status/2080578738551685470,나의히어로아카데미아:1.0;히로아카:1.0;애니메이트:1.0;히로아카 페어:1.0;뿌려라 콩뿌리기 페어:1.0;잠실 팝업:1.0;롯데월드몰:1.0;굿즈:1.0;couple_score:0.5;couple_signal_soft:1.0;pick_count:7;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;실내 팝업:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,나의 히어로 아카데미아 뿌려라! 콩뿌리기 페어,2026-08-01 ~ 2026-08-16,전연령,"서울 마포구 양화로 188 | 위도:37.5578247645, 경도:126.9264038612",,"🎊 『나의 히어로 아카데미아』 뿌려라! 콩뿌리기 페어가 애니메이트 홍대점에 오픈해요 🙌🏻 절분(세츠분) 콘셉트의 귀여운 신규 일러스트와 함께 특별한 한정 특전까지 만나볼 수 있으니, 히로아카 팬이라면 놓치지 마세요! 💖",https://x.com/animate_hongdae/status/2080578738551685470,홍대:1.0;나의히어로아카데미아:1.0;히로아카:1.0;애니메이트:1.0;히로아카 페어:1.0;뿌려라 콩뿌리기 페어:1.0;굿즈:1.0;couple_score:0.5;couple_signal_soft:1.0;pick_count:23;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;실내 팝업:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,하이큐!! 유년기!! 페어,2026-07-25 ~ 2026-08-09,전연령,"경기 수원시 팔달구 덕영대로 924 | 위도:37.2655794625, 경도:127.0006313335",,『하이큐!!』 캐릭터들의 귀여운 유년기 콘셉트를 만나볼 수 있는 하이큐!! 유년기!! animate 페어가 애니메이트 수원점에 오픈했어요 🏐 행사 기간 동안 관련 상품을 구매하거나 예약하면 한정 일러스트 카드 특전도 받을 수 있어요 💖,https://x.com/animate_hongdae/status/2080639142946320478,수원:1.0;하이큐:1.0;하이큐 팝업:1.0;하이큐 유년기:1.0;animate 페어:1.0;애니메이트 수원점:1.0;AK플라자 수원:1.0;수원 팝업:1.0;굿즈:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:2;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,하이큐!! 유년기!! 페어,2026-07-25 ~ 2026-08-09,전연령,"부산 부산진구 중앙대로 672 | 위도:35.1528672695, 경도:129.0596217995",,『하이큐!!』 캐릭터들의 귀여운 유년기 콘셉트를 만나볼 수 있는 하이큐!! 유년기!! animate 페어가 애니메이트 부산점에 오픈했어요 🏐 행사 기간 동안 관련 상품을 구매하거나 예약하면 한정 일러스트 카드 특전도 받을 수 있어요 💖,https://x.com/animate_hongdae/status/2080639142946320478,부산:1.0;하이큐:1.0;하이큐 팝업:1.0;하이큐 유년기:1.0;animate 페어:1.0;애니메이트 부산점:1.0;삼정타워:1.0;부산 팝업:1.0;서면 팝업:1.0;굿즈:1.0;couple_score:0.2;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,하이큐!! 유년기!! 페어,2026-07-25 ~ 2026-08-09,전연령,"서울 송파구 올림픽로 240 | 위도:37.5108925916, 경도:127.0972033301",,『하이큐!!』 캐릭터들의 귀여운 유년기 콘셉트를 만나볼 수 있는 하이큐!! 유년기!! animate 페어가 애니메이트 잠실롯데점에 오픈했어요 🏐 행사 기간 동안 관련 상품을 구매하거나 예약하면 한정 일러스트 카드 특전도 받을 수 있어요 💖,https://x.com/animate_hongdae/status/2080639142946320478,하이큐:1.0;하이큐 팝업:1.0;하이큐 유년기:1.0;animate 페어:1.0;animate 잠실롯데백화점:1.0;롯데월드몰:1.0;잠실 팝업:1.0;굿즈:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:4;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,하이큐!! 유년기!! 페어,2026-07-25 ~ 2026-08-09,전연령,"서울 마포구 양화로 188 | 위도:37.5577842196, 경도:126.926403901",,『하이큐!!』 캐릭터들의 귀여운 유년기 콘셉트를 만나볼 수 있는 하이큐!! 유년기!! animate 페어가 애니메이트 홍대점에 오픈했어요 🏐 행사 기간 동안 관련 상품을 구매하거나 예약하면 한정 일러스트 카드 특전도 받을 수 있어요 💖,https://x.com/animate_hongdae/status/2080639142946320478,홍대:1.0;하이큐:1.0;하이큐 팝업:1.0;하이큐 유년기:1.0;animate 페어:1.0;애니메이트 홍대점:1.0;AK PLAZA 홍대:1.0;홍대 팝업:1.0;굿즈:1.0;couple_score:0.5;couple_signal_soft:1.0;pick_count:20;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;실내 팝업:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,LiSA님 데뷔 15주년 기념 이벤트,2026-07-25 ~ 2026-08-30,전연령,"서울 마포구 양화로 188 | 위도:37.5578067534, 경도:126.926418026",,"일본을 대표하는 아티스트 LiSA의 데뷔 15주년을 기념한 『LiSAnimate』 이벤트가 애니메이트 홍대점에 오픈해요 🎤 7th 앨범 『LACE UP』 구매 특전과 오리지널 전시, 매장 한정 코멘트 영상은 물론 LiSA 애니메이트 한정 굿즈도 만나볼 수 있어요 ✨ LiSA 팬이라면 특별한 기념 상품과 다양한 현장 콘텐츠를 함께 즐겨보세요! 💖",https://x.com/animate_hongdae/status/2080646126261375451,홍대:1.0;LiSA:1.0;리사:1.0;LiSA 이벤트:1.0;LiSAnimate:1.0;리사애니메이트:1.0;애니메이트 홍대점:1.0;AK PLAZA 홍대:1.0;홍대 팝업:1.0;음악:1.0;아티스트:1.0;굿즈:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:6;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,연예인/셀럽:1.0;연예인:1.0;실내 팝업:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,프로젝트 세카이 컬러풀 스테이지! feat. 하츠네 미쿠 X Gratte 팝업,2026-08-15 ~ 2026-08-30,전연령,"부산 부산진구 중앙대로 672 | 위도:35.1528866839, 경도:129.0595399962",,"『프로젝트 세카이 컬러풀 스테이지! feat. 하츠네 미쿠』 해외 한정 Gratte가 부산에 오픈해요 💛 프로젝트 세카이의 귀여운 SD 일러스트가 담긴 그라떼와 아이싱 쿠키, 아이스크림과 유상 특전 랜덤 아크릴 코스터를 만나보세요 🫶🏻",https://x.com/animate_hongdae/status/2080488138162557358,잠실:1.0;프로젝트 세카이:1.0;프로젝트 세카이 팝업:1.0;프로젝트세카이컬러풀스테이지:1.0;하츠네 미쿠:1.0;하츠네 미쿠 팝업:1.0;프로세카:1.0;프로세카 팝업:1.0;animate cafe 잠실롯데점:1.0;롯데월드몰:1.0;잠실 팝업:1.0;캐릭터:1.0;굿즈:1.0;카페:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:16;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,엔터테인먼트:1.0;게임:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,프로젝트 세카이 컬러풀 스테이지! feat. 하츠네 미쿠 X Gratte 팝업,2026-08-15 ~ 2026-08-30,전연령,"서울 송파구 올림픽로 240 | 위도:37.5109514309, 경도:127.0968697434",,"『프로젝트 세카이 컬러풀 스테이지! feat. 하츠네 미쿠』 해외 한정 Gratte가 잠실에 오픈해요 💛 프로젝트 세카이의 귀여운 SD 일러스트가 담긴 그라떼와 아이싱 쿠키, 아이스크림과 유상 특전 랜덤 아크릴 코스터를 만나보세요 🫶🏻",https://x.com/animate_hongdae/status/2080488138162557358,잠실:1.0;프로젝트 세카이:1.0;프로젝트 세카이 팝업:1.0;프로젝트세카이컬러풀스테이지:1.0;하츠네 미쿠:1.0;하츠네 미쿠 팝업:1.0;프로세카:1.0;프로세카 팝업:1.0;animate cafe 잠실롯데점:1.0;롯데월드몰:1.0;잠실 팝업:1.0;캐릭터:1.0;굿즈:1.0;카페:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:19;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,엔터테인먼트:1.0;게임:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,프로젝트 세카이 컬러풀 스테이지! feat. 하츠네 미쿠 X Gratte 팝업,2026-08-15 ~ 2026-08-30,전연령,"서울 마포구 양화로 188 | 위도:37.5577932278, 경도:126.9264010628",,"『프로젝트 세카이 컬러풀 스테이지! feat. 하츠네 미쿠』 해외 한정 Gratte가 animate 홍대에 오픈해요 💛 프로젝트 세카이의 귀여운 SD 일러스트가 담긴 그라떼와 아이싱 쿠키, 아이스크림과 유상 특전 랜덤 아크릴 코스터도 함께 만나보세요 🫶🏻",https://x.com/animate_hongdae/status/2080488138162557358,홍대:1.0;프로젝트 세카이:1.0;프로젝트 세카이 팝업:1.0;프로젝트세카이컬러풀스테이지:1.0;하츠네 미쿠:1.0;하츠네 미쿠 팝업:1.0;프로세카:1.0;프로세카 팝업:1.0;animate 홍대:1.0;AK PLAZA 홍대:1.0;홍대 팝업:1.0;애니메이션:1.0;캐릭터:1.0;굿즈:1.0;카페:1.0;홍대/신촌:1.0;couple_score:0.6;couple_signal_soft:1.0;pick_count:38;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,엔터테인먼트:1.0;게임:1.0;실내 팝업:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,하모 팝업,2026-07-24 ~ 2026-08-06,전연령,"서울 영등포구 여의대로 108 | 위도:37.5257776437, 경도:126.9287403484",,더현대 서울에 하모가 떴다!💙 알록달록 진주 실크등으로 꾸며진 공간부터 보기만 해도 갖고 싶은 하모 굿즈까지✨ 귀여운 물건 천지라 하나씩 구경하다 보니 어느새 양손 가득 하모 굿즈를 가지고 집으로 가실 수도 있답니다. 🛍️,https://www.instagram.com/p/DbKw3IFE7oU/,여의도:1.0;여의도 팝업:1.0;하모:1.0;하모 팝업:1.0;포토존:1.0;하모더플레이스:1.0;더현대서울 팝업:1.0;진주 사는 수달 하모:1.0;HAMO:1.0;캐릭터:1.0;couple_score:0.8;couple_signal_soft:1.0;pick_count:7;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;실내 팝업:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,블랑케이크 팝업,2026-07-24 ~ 2026-08-06,전연령,"서울 마포구 양화로 188 | 위도:37.5577212855, 경도:126.9266218282",,"홍대에서 만나는 블랑케이크 POP-UP 🤍🎂 보기만 해도 기분 좋아지는 사랑스러운 케이크부터 상큼한 과일들이 함께하는 과일산도까지! 🎀 생일, 기념일, 아무 이유 없는 오늘까지도 특별하게 만들어주는 블랑케이크가 AK PLAZA 홍대에서 만나보세요! ✨",https://www.instagram.com/p/DbIcaHEmeSh/,홍대:1.0;홍대 팝업:1.0;홍대/신촌:1.0;F&B:1.0;케이크:1.0;케이크 팝업:1.0;블랑케이크:1.0;블랑케이크 팝업:1.0;디저트:1.0;베이커리:1.0;홍대 데이트 코스:1.0;홍대 케이크맛집 추천:1.0;couple_score:3.3;couple_signal_strong:1.0;pick_count:10;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;실내 팝업:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,펍지 성수 SUMMER SCHOOL 팝업,2026-08-01 ~ 2026-08-30,전연령,"서울 성동구 왕십리로4길 5 | 위도:37.545842808, 경도:127.0456487264",,더욱 새로워진 PUBG 성수 SUMMER SCHOOL을 만나보세요.🏫🪖 현업 최고 전문가 & 인플루언서 강사진이 준비한 7가지 원데이 클래스! 8월 한 달간 무료로 진행되는 특별한 기회를 절대 놓치지 마세요.,https://www.instagram.com/p/DbHv7VOks6U/,성수:1.0;성수 팝업:1.0;성수 이벤트:1.0;펍지:1.0;펍지 성수:1.0;PUBG Seongsu:1.0;PUBG:1.0;게임:1.0;배틀그라운드:1.0;원데이클래스:1.0;썸머스쿨:1.0;SUMMER SCHOOL:1.0;체험형 팝업:1.0;사전 예약:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:46;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,엔터테인먼트:1.0;게임:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,헬로키티 in FC 서울 팝업,2026-07-26 ~ 2026-07-26,전연령,"서울 마포구 월드컵로 240 | 위도:37.5682884451, 경도:126.8972730345",,2026 K LEAGUE X SANRIO SUMMER CAMP 🌴 헬로키티의 다양한 굿즈와 현장 이벤트를 FC 서울 경기에서 만나보실 수 있답니다. ❤️,https://www.instagram.com/p/DbIJdiokRNv/,마포:1.0;마포구 팝업:1.0;올림픽경기장:1.0;FC서울:1.0;FC SEOUL:1.0;헬로키티:1.0;헬로키티 팝업:1.0;포토존:1.0;체험형 팝업:1.0;캐릭터:1.0;couple_score:0.5;couple_signal_soft:1.0;pick_count:1;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,데이즈데이즈 팝업,2026-07-17 ~ 2026-08-31,전연령,"서울 성동구 연무장15길 11 | 위도:37.5426148669, 경도:127.0594624025",,핫걸 언니야들 주목 !! 🥵❤️‍🔥 올여름 비키니 아직 못 골랐다면? 장바구니에만 담아뒀던 데이즈데이즈를 직접 보고 입어볼 수 있는 오프라인 팝업 등장합니다! 👙,https://www.instagram.com/p/DbKwnhsEu35/,성수:1.0;성수 팝업:1.0;비키니:1.0;데이즈데이즈:1.0;데이즈데이즈 팝업:1.0;핫걸 비키니 추천:1.0;비키니 브랜드 추천:1.0;daze dayz:1.0;패션:1.0;스포츠:1.0;pick_count:19;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,라이프스타일:1.0;패션:1.0;스포츠/레저:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,파티세리 후르츠 팝업,2026-07-24 ~ 2026-08-02,전연령,"서울 성동구 연무장길 110 | 위도:37.5405524453, 경도:127.0612899608",,"파티세리 후르츠가 오랜만에 성수를 다시 찾습니다! 🍊🍎🍓 이번 팝업에서는 애플망고 과육을 듬뿍 담아, 과육의 식감을 그대로 살린 새로운 망고 디저트를 처음 선보입니다. 🥭",https://www.instagram.com/p/DbH5GQRkh0P/,성수:1.0;성수 팝업:1.0;29CM HOME:1.0;파티세리 후르츠:1.0;파티세리 후르츠:1.0;Pâtisserie Fruits:1.0;F&B:1.0;디저트 팝업:1.0;couple_score:1.0;couple_signal_soft:1.0;pick_count:22;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,무민 팝업,2026-08-07 ~ 2026-08-17,전연령,"서울 서초구 신반포로 176 | 위도:37.5045579033, 경도:127.0041619511",,"무민 팝업 IN 신세계 강남 센트럴 짙은 초록빛이 햇살에 번지는 8월, 복잡한 일상에서 벗어나 꿈같은 시간을 보내보세요! ✨🔥 한여름에만 가능한 스노크메이든표 마법의 주문, 무민 마마의 가든 파티 등 무민 골짜기에서 여름을 보내는 것 같은 시간이 될 거예요. ❤️",https://www.instagram.com/p/DbKww4XgZY8/,강남:1.0;강남 팝업:1.0;강남/서초:1.0;캐릭터:1.0;캐릭터 팝업:1.0;무민:1.0;MOOMIN:1.0;무해한무민:1.0;신세계강남센트럴:1.0;신세계백화점 강남점:1.0;사전 예약:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:18;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,하티 팝업,2026-08-28 ~ 2026-09-03,전연령,"서울 용산구 한강대로21나길 7 | 위도:37.5291498938, 경도:126.9640235109",,통통들은 집중! ❤️ 용산 아이파크몰 3층 도파민 스테이션에서 진행됩니다. 🔥 나의 군살을 싹 가려줄 제품을 만나보세요.,https://www.instagram.com/p/DbHncN5Pei4/,용산:1.0;용산 팝업:1.0;하티:1.0;하티 팝업:1.0;하티66:1.0;66사이즈 쇼핑몰:1.0;빅사이즈 여성 쇼핑몰:1.0;패션:1.0;패션 팝업:1.0;couple_score:0.3;couple_signal_soft:1.0;pick_count:1;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;의류:1.0;실내 팝업:1.0;popup:1.0,,
