source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
카카오 로컬 | 서울 강남구,자연친화,신사근린공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 압구정동 422 | 위도:37.52678378468395, 경도:127.02148339484177",,도시근린공원 · 서울 강남구 압구정동 422,http://place.map.kakao.com/8410676,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,자연친화,신사은행나무공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 신사동 558 | 위도:37.520600216696, 경도:127.025913690945",,도시근린공원 · 서울 강남구 신사동 558,http://place.map.kakao.com/10527417,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,자연친화,논현개나리공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 논현로123길 19 | 위도:37.5113369547604, 경도:127.029909941724",,도시근린공원 · 서울 강남구 논현로123길 19,http://place.map.kakao.com/8232050,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,자연친화,탄천어울림공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 수서동 722 | 위도:37.4877090497077, 경도:127.106337691114",,도시근린공원 · 서울 강남구 수서동 722,http://place.map.kakao.com/669072391,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,자연친화,청담동 근린공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 청담동 107-1 | 위도:37.5280195373028, 경도:127.051859664878",,도시근린공원 · 서울 강남구 청담동 107-1,http://place.map.kakao.com/22789565,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,자연친화,학동어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 논현동 263-23 | 위도:37.5115271452658, 경도:127.038917859542",,도시근린공원 · 서울 강남구 논현동 263-23,http://place.map.kakao.com/652330895,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,자연친화,독골근린공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 남부순환로378길 29 | 위도:37.4851192954587, 경도:127.047049516659",,도시근린공원 · 서울 강남구 남부순환로378길 29,http://place.map.kakao.com/23933669,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,자연친화,대진근린공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 개포동 13-1 | 위도:37.49559202521321, 경도:127.0786322397008",,도시근린공원 · 서울 강남구 개포동 13-1,http://place.map.kakao.com/7830470,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,자연친화,충현1공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 역삼동 666-2 | 위도:37.5047144969798, 경도:127.036569827759",,도시근린공원 · 서울 강남구 역삼동 666-2,http://place.map.kakao.com/989732960,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,자연친화,싸리고개근린공원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 도곡동 551 | 위도:37.4896634329774, 경도:127.03575400969547",,도시근린공원 · 서울 강남구 도곡동 551,http://place.map.kakao.com/7984496,family:1.0;baby:1.0;강남구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 강남구,가족체험,펜과호미,상시,영유아 및 어린이 (0세~9세),"서울 강남구 개포동 97 | 위도:37.4842889690575, 경도:127.074329540967",,"농장,목장 · 서울 강남구 개포동 97",http://place.map.kakao.com/107319177,"family:1.0;baby:1.0;강남구;농장,목장",2026-08-23 17:45:31,farm:1.0;animal:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,율현농장,상시,영유아 및 어린이 (0세~9세),"서울 강남구 율현동 146-38 | 위도:37.4665366274795, 경도:127.115516994341",,"농장,목장 · 서울 강남구 율현동 146-38",http://place.map.kakao.com/996885729,"family:1.0;baby:1.0;강남구;농장,목장",2026-08-23 17:45:31,farm:1.0;animal:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,소현진호 농원,상시,영유아 및 어린이 (0세~9세),"서울 강남구 세곡동 77-7 | 위도:37.4640299838415, 경도:127.113691007698",,"농장,목장 · 서울 강남구 세곡동 77-7",http://place.map.kakao.com/844782035,"family:1.0;baby:1.0;강남구;농장,목장",2026-08-23 17:45:31,farm:1.0;animal:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,수서곤충농장 전시장,상시,영유아 및 어린이 (0세~9세),"서울 강남구 수서동 183-1 | 위도:37.4838940621206, 경도:127.107466328851",,주말농장 · 서울 강남구 수서동 183-1,http://place.map.kakao.com/16680252,family:1.0;baby:1.0;강남구;주말농장,2026-08-23 17:45:31,farm:1.0;animal:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,호림아트센터,상시,영유아 및 어린이 (0세~9세),"서울 강남구 도산대로 317 | 위도:37.5226590534459, 경도:127.036045771369",,박물관 · 서울 강남구 도산대로 317,http://place.map.kakao.com/26436646,family:1.0;baby:1.0;강남구;박물관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,탄허기념불교박물관,상시,영유아 및 어린이 (0세~9세),"서울 강남구 밤고개로14길 13-51 | 위도:37.47902359723798, 경도:127.10298451989003",,박물관 · 서울 강남구 밤고개로14길 13-51,http://place.map.kakao.com/12764695,family:1.0;baby:1.0;강남구;박물관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,호림박물관 신사분관,상시,영유아 및 어린이 (0세~9세),"서울 강남구 도산대로 317 | 위도:37.5225509345279, 경도:127.036041194408",,박물관 · 서울 강남구 도산대로 317,http://place.map.kakao.com/10987404,family:1.0;baby:1.0;강남구;박물관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,경운박물관,상시,영유아 및 어린이 (0세~9세),"서울 강남구 삼성로 29 | 위도:37.4878384500901, 경도:127.066056241204",,박물관 · 서울 강남구 삼성로 29,http://place.map.kakao.com/27158717,family:1.0;baby:1.0;강남구;박물관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,생각하는박물관 청담동교육실,상시,영유아 및 어린이 (0세~9세),"서울 강남구 삼성로147길 34 | 위도:37.5208074130572, 경도:127.04657757787534",,박물관 · 서울 강남구 삼성로147길 34,http://place.map.kakao.com/2141007997,family:1.0;baby:1.0;강남구;박물관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,국립관세박물관,상시,영유아 및 어린이 (0세~9세),"서울 강남구 언주로 721 | 위도:37.51845542521429, 경도:127.03453476229417",,박물관 · 서울 강남구 언주로 721,http://place.map.kakao.com/12663808,family:1.0;baby:1.0;강남구;박물관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,세계골프역사박물관,상시,영유아 및 어린이 (0세~9세),"서울 강남구 테헤란로 528 | 위도:37.50817279655632, 경도:127.06192331427476",,박물관 · 서울 강남구 테헤란로 528,http://place.map.kakao.com/24857010,family:1.0;baby:1.0;강남구;박물관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,코리아나,상시,영유아 및 어린이 (0세~9세),"서울 강남구 언주로 827 | 위도:37.52407006529969, 경도:127.03281104837288",,박물관 · 서울 강남구 언주로 827,http://place.map.kakao.com/321371832,family:1.0;baby:1.0;강남구;박물관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,소품박물관,상시,영유아 및 어린이 (0세~9세),"서울 강남구 삼성로 212 | 위도:37.4953576108274, 경도:127.063955003556",,박물관 · 서울 강남구 삼성로 212,http://place.map.kakao.com/16678341,family:1.0;baby:1.0;강남구;박물관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,한생연 실험누리과학관,상시,영유아 및 어린이 (0세~9세),"서울 강남구 도곡로 408 | 위도:37.49662251898307, 경도:127.0552327429771",,과학관 · 서울 강남구 도곡로 408,http://place.map.kakao.com/13137976,family:1.0;baby:1.0;강남구;과학관,2026-08-23 17:45:31,museum:1.0;hands_on:1.0;experience:1.0,,
카카오 로컬 | 서울 강남구,가족체험,어린이독도체험관,상시,영유아 및 어린이 (0세~9세),"서울 강남구 테헤란로7길 21 | 위도:37.5009412122413, 경도:127.029692052444",,체험학습장 · 서울 강남구 테헤란로7길 21,http://place.map.kakao.com/1073816857,family:1.0;baby:1.0;강남구;체험학습장,2026-08-23 17:45:31,experience:1.0;hands_on:1.0;family_time:1.0,,
카카오 로컬 | 서울 강남구,가족체험,봉은사 전통문화체험관,상시,영유아 및 어린이 (0세~9세),"서울 강남구 봉은사로 531 | 위도:37.515474901382, 경도:127.057637841795",,체험학습장 · 서울 강남구 봉은사로 531,http://place.map.kakao.com/1562390635,family:1.0;baby:1.0;강남구;체험학습장,2026-08-23 17:45:31,experience:1.0;hands_on:1.0;family_time:1.0,,
카카오 로컬 | 서울 강남구,가족체험,게임문화체험관 37호,상시,영유아 및 어린이 (0세~9세),"서울 강남구 헌릉로757길 35 | 위도:37.4706612241494, 경도:127.119373665712",,체험학습장 · 서울 강남구 헌릉로757길 35,http://place.map.kakao.com/485603806,family:1.0;baby:1.0;강남구;체험학습장,2026-08-23 17:45:31,experience:1.0;hands_on:1.0;family_time:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,서울형키즈카페 강동구성내2동점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 천호대로162길 70 | 위도:37.53377179248952, 경도:127.1274641689014",,서울형키즈카페 · 서울 강동구 천호대로162길 70,http://place.map.kakao.com/1905353272,family:1.0;baby:1.0;강동구;서울형키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,서울형 키즈카페 강동구 상일2동점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 상일로12길 95 | 위도:37.5566902852837, 경도:127.172338659013",,서울형키즈카페 · 서울 강동구 상일로12길 95,http://place.map.kakao.com/1796273347,family:1.0;baby:1.0;강동구;서울형키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,서울형 키즈카페 강동구 고덕2동점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 고덕로 353 | 위도:37.557683244852214, 경도:127.16472076448565",,서울형키즈카페 · 서울 강동구 고덕로 353,http://place.map.kakao.com/454095157,family:1.0;baby:1.0;강동구;서울형키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,서울형 키즈카페 강동구 암사1동점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 올림픽로98길 15 | 위도:37.5513576513214, 경도:127.128976600763",,서울형키즈카페 · 서울 강동구 올림픽로98길 15,http://place.map.kakao.com/1005600161,family:1.0;baby:1.0;강동구;서울형키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,서울형 키즈카페 강동구상일2동2호점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 고덕로98길 71 | 위도:37.5551646458075, 경도:127.179759280784",,서울형키즈카페 · 서울 강동구 고덕로98길 71,http://place.map.kakao.com/739675288,family:1.0;baby:1.0;강동구;서울형키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,서울형 키즈카페 강동구 성내1동점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 성내로6길 16 | 위도:37.5291630951155, 경도:127.122428670511",,서울형키즈카페 · 서울 강동구 성내로6길 16,http://place.map.kakao.com/673680114,family:1.0;baby:1.0;강동구;서울형키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,로라바운스 천호점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 올림픽로 664 | 위도:37.5405526749407, 경도:127.124975079351",,키즈카페 · 서울 강동구 올림픽로 664,http://place.map.kakao.com/1706248033,family:1.0;baby:1.0;강동구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,드로잉월 베이킹앤커피,상시,영유아 및 어린이 (0세~9세),"서울 강동구 상일로12길 99 | 위도:37.556848905603125, 경도:127.17292414085279",,키즈카페 · 서울 강동구 상일로12길 99,http://place.map.kakao.com/650534504,family:1.0;baby:1.0;강동구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,프레리주니어 길동점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 천호대로 1195 | 위도:37.5349917978734, 경도:127.143888858459",,키즈카페 · 서울 강동구 천호대로 1195,http://place.map.kakao.com/1988755725,family:1.0;baby:1.0;강동구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,도레미키즈룸,상시,영유아 및 어린이 (0세~9세),"서울 강동구 명일로 171 | 위도:37.5341331591594, 경도:127.144614705725",,키즈카페 · 서울 강동구 명일로 171,http://place.map.kakao.com/1351191511,family:1.0;baby:1.0;강동구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,앨리스플레이,상시,영유아 및 어린이 (0세~9세),"서울 강동구 고덕로 425 | 위도:37.5575804640561, 경도:127.172958652574",,키즈카페 · 서울 강동구 고덕로 425,http://place.map.kakao.com/1906105285,family:1.0;baby:1.0;강동구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,프레리키즈카페 명일점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 양재대로 1657-11 | 위도:37.5534241705866, 경도:127.143359569696",,키즈카페 · 서울 강동구 양재대로 1657-11,http://place.map.kakao.com/242780135,family:1.0;baby:1.0;강동구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,꿀잼키즈룸 상일점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 상일로12길 99 | 위도:37.5568507191986, 경도:127.17291622277",,키즈카페 · 서울 강동구 상일로12길 99,http://place.map.kakao.com/441583908,family:1.0;baby:1.0;강동구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,모넬로키즈 카페 강동U1센터점,상시,영유아 및 어린이 (0세~9세),"서울 강동구 고덕비즈밸리로 26 | 위도:37.56520610341467, 경도:127.16047240362528",,키즈카페 · 서울 강동구 고덕비즈밸리로 26,http://place.map.kakao.com/1605673458,family:1.0;baby:1.0;강동구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 강동구,사설키즈카페,점프런,상시,영유아 및 어린이 (0세~9세),"서울 강동구 구천면로 304 | 위도:37.546736265076866, 경도:127.1347737516827",,키즈카페 · 서울 강동구 구천면로 304,http://place.map.kakao.com/22485149,family:1.0;baby:1.0;강동구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
